City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2
Jaipur,12-Feb-19,47.75,103.97,14.2,31.9,38.43,28.93,1.16,10.23
Jaipur,13-Feb-19,45.85,100.35,13.56,30.14,35.96,28.48,1.19,14.76
Jaipur,14-Feb-19,42.63,93.74,14.43,33.57,40.18,33.31,1.08,10.92
Jaipur,15-Feb-19,51.51,112.12,13.4,36.87,42.96,29.21,1.09,12.21
Jaipur,16-Feb-19,39.78,79.48,13.32,37.37,43.88,27.04,1.09,14.24
Jaipur,18-Feb-19,43.89,125.28,14.52,37.21,44.16,27.96,1.23,13.54
Jaipur,19-Feb-19,54.38,152.36,13.28,34.29,39.19,24.32,0.91,13.62
Jaipur,20-Feb-19,54.54,105.01,13.38,29.52,35.78,29.01,0.95,10.76
Jaipur,21-Feb-19,54.38,110.79,12.99,29.71,35.85,26.67,0.9,11.13
Jaipur,22-Feb-19,41.39,85.23,12.19,29.15,34.3,22,0.78,10.81
Jaipur,23-Feb-19,35.97,77.06,12.59,33.33,38.14,21.36,0.8,15.47
Jaipur,24-Feb-19,41.39,97.62,13.14,33.04,38.74,25.67,0.86,14.35
Jaipur,25-Feb-19,42.61,99.75,13.83,32.96,40.3,25.01,0.96,12.61
Jaipur,26-Feb-19,39.97,86.36,11.79,37.33,39.01,36.22,0.91,9.25
Jaipur,27-Feb-19,42.89,90.05,12.44,38.35,41.01,34.48,0.83,10.21
Jaipur,28-Feb-19,38.31,82.02,12.34,38.24,40.99,36.83,0.89,8.98
Jaipur,01-Mar-19,42.41,93.01,8.54,30.45,31.81,30.22,0.89,11.34
Jaipur,02-Mar-19,43.88,95.81,7.98,29.44,29.73,32.69,0.88,9.77
Jaipur,03-Mar-19,42.81,92.74,7.7,23.63,26.18,29.48,0.82,8.06
Jaipur,04-Mar-19,47.99,104.75,8.05,28.7,30.86,31.27,0.93,7.85
Jaipur,05-Mar-19,36.58,76.61,7.97,32.27,34.15,28.98,0.82,8.8
Jaipur,06-Mar-19,38.07,88.21,20.05,38.55,52.11,36.07,1.18,10.61
Jaipur,07-Mar-19,40.68,98.3,12.65,30.33,37.1,29.52,1.07,10.98
Jaipur,08-Mar-19,38.52,86.8,6.54,23.03,24.75,24.51,0.93,12.41
Jaipur,09-Mar-19,42.31,109.92,6.42,28.8,30.22,26.38,0.89,12.3
Jaipur,10-Mar-19,36.68,78.2,6.21,25.07,27.4,25.56,1.06,9.99
Jaipur,11-Mar-19,41.91,106.43,7.53,30.92,31.52,22.96,0.81,11.72
Jaipur,12-Mar-19,48.61,113.73,7,41.57,38.08,21.56,0.89,12.14
Jaipur,13-Mar-19,46.44,112.89,7.53,32.46,32.43,20.62,0.93,12.91
Jaipur,14-Mar-19,42.19,103.28,8.87,30.11,32.26,20.4,0.82,10.95
Jaipur,15-Mar-19,34.03,69.78,11.72,37.57,39.22,21.9,0.77,8.89
Jaipur,16-Mar-19,32.24,97.93,12.25,35.03,38.82,22.95,0.76,10.52
Jaipur,17-Mar-19,33.98,90.2,14.85,37.12,43.42,24.2,0.84,9.94
Jaipur,18-Mar-19,35.79,88.88,15.64,36.63,43.88,24.17,1.01,10.6
Jaipur,19-Mar-19,36.6,95.8,16.44,30.55,38.39,24.04,1.04,11.35
Jaipur,20-Mar-19,39.76,113.06,16.73,35.47,43.61,23.16,0.95,12.03
Jaipur,21-Mar-19,48.81,120.22,8.37,28.01,29.15,21.75,0.78,11.78
Jaipur,22-Mar-19,35.71,94.58,9.42,30.34,33.08,18.71,0.68,9.19
Jaipur,23-Mar-19,34.26,87.27,10.22,34.99,36.6,18.55,0.73,9.85
Jaipur,24-Mar-19,39.05,116.74,10.27,31.52,35.16,21.24,0.63,11.82
Jaipur,25-Mar-19,39.88,109.51,10.33,31.17,35.7,21.88,0.71,12.25
Jaipur,26-Mar-19,36.97,78.85,12.23,37.98,41.66,20.29,0.91,12.29
Jaipur,30-Mar-19,45.29,125.59,15.25,36.27,43.5,26.34,1.04,13.5
Jaipur,31-Mar-19,46.08,121.18,10.34,35.51,36.62,27.87,0.86,12.61
Jaipur,01-Apr-19,41.4,96.36,14.05,41.56,45.27,25.48,0.96,12.73
Jaipur,02-Apr-19,40.71,93.61,18.82,35.7,45.26,26.86,1.1,14.66
Jaipur,03-Apr-19,44.59,106.73,14.2,36.63,41.59,26.93,1.2,16.58
Jaipur,05-Apr-19,48.68,162.11,19.58,36.14,46.21,26.03,0.99,11.75
Jaipur,06-Apr-19,38.72,135.7,12.16,28.92,38.5,25.05,0.8,12.73
Jaipur,09-Apr-19,55.19,161.64,12.65,30.85,35.21,27.44,0.94,14.8
Jaipur,10-Apr-19,54.01,149.74,13.62,34.35,38.05,30.52,1.06,17
Jaipur,11-Apr-19,53.6,157.93,12.67,22.5,27.18,24,0.85,15.36
Jaipur,13-Apr-19,52.49,129.76,10.08,25.97,29.28,20.04,0.81,14.74
Jaipur,14-Apr-19,47.63,116.91,10.86,28.17,32.05,20.17,0.77,13.23
Jaipur,15-Apr-19,55.41,183.47,11.6,26.02,30.99,19.01,0.75,12.31
Jaipur,16-Apr-19,44.23,132.07,13.12,23.79,30.85,21.39,0.88,11.44
Jaipur,17-Apr-19,25.64,48.73,13.75,23.52,31.78,26.11,0.84,16.52
Jaipur,18-Apr-19,28.96,61.5,12.1,31.5,36.46,23.04,0.8,10.25
Jaipur,19-Apr-19,36.19,83.64,13.46,39.88,42.78,21.91,0.84,9.88
Jaipur,20-Apr-19,35.66,84.96,16.7,44.65,49.73,24.2,0.95,11.33
Jaipur,21-Apr-19,41.23,99.17,17.67,44.36,50.45,24.93,0.86,10.84
Jaipur,27-Apr-19,53.95,135.05,12.02,36.5,42.22,23.62,0.83,13.69
Jaipur,02-May-19,73.33,186.04,12.57,28.55,35.71,21.4,0.9,13.99
Jaipur,03-May-19,58.09,127.27,18.37,29.26,40.1,23.37,0.94,16.75
Jaipur,06-May-19,52.53,138.44,20.09,30.35,45.8,26.65,1.11,11.5
Jaipur,07-May-19,60.4,190.08,21.43,29,43.39,22.21,0.94,10.27
Jaipur,10-May-19,54.87,116.66,12.13,22.06,29.78,20.4,0.67,11.19
Jaipur,11-May-19,57.35,126.72,11.48,24.88,31.18,21.73,0.78,8.5
Jaipur,13-May-19,47.42,109.65,10.7,25.07,30,21.5,0.76,11.7
Jaipur,14-May-19,47.02,104.64,10.16,29.24,32.94,21.56,0.75,10.71
Jaipur,18-May-19,41.98,72.58,10.79,22.44,28.28,21.76,0.84,12.03
Jaipur,19-May-19,41.69,89.54,13.78,34.22,40.95,21.54,0.97,12.27
Jaipur,20-May-19,46.85,105.8,14.34,34.77,41.72,22.51,0.94,11.71
Jaipur,21-May-19,44.41,113.58,11.25,31.07,37.44,22.32,0.84,11.47
Jaipur,22-May-19,42.93,95.82,10.51,28.17,33.18,21.69,0.78,12.09
Jaipur,23-May-19,39.78,92.55,14.63,23.3,34.02,24.58,0.75,11.13
Jaipur,24-May-19,48.64,111.48,8.3,25.95,30.63,21.71,0.65,11.93
Jaipur,25-May-19,44,84.22,7.88,30.78,34.41,17.51,0.61,11.43
Jaipur,26-May-19,39.45,98.64,9.78,31.74,36.96,17.62,0.57,10.56
Jaipur,27-May-19,47.64,120.86,14.56,35.31,44.06,18.18,0.83,11.51
Jaipur,28-May-19,44.35,88.86,12.42,37.51,42.88,17.41,0.75,12.66
Jaipur,29-May-19,48.91,110.77,16.68,42.32,50.57,18.84,0.85,12.57
Jaipur,30-May-19,49.88,113.74,9.69,26.83,31.03,17.9,0.53,11.33
Jaipur,31-May-19,53.88,129.06,9.05,28.12,31.62,17.72,0.56,12.74
Jaipur,01-Jun-19,56.82,126.37,16.03,32.21,41.33,18.12,0.73,12.13
Jaipur,02-Jun-19,50.89,135.33,19.73,26.7,41.18,17.5,0.73,13.55
Jaipur,03-Jun-19,63.32,179.22,16.94,34.52,43.81,17.16,0.77,12.39
Jaipur,06-Jun-19,57.23,132.26,10.01,27.89,31.39,14.96,0.7,12.37
Jaipur,07-Jun-19,72.96,165,8.13,29.67,30.37,17.65,0.88,10.93
Jaipur,08-Jun-19,58.91,111.22,9.12,29.64,32.03,23.33,0.87,11.33
Jaipur,09-Jun-19,52.86,106.15,15.78,38.67,44.55,20.44,1.01,12.04
Jaipur,10-Jun-19,60.95,148.37,14.4,39.41,43.78,28.36,0.81,13.45
Jaipur,14-Jun-19,38.09,91.31,9.06,35.04,38.6,41.39,0.61,10.31
Jaipur,15-Jun-19,44.52,98.75,8.4,29.74,33.64,42.76,0.57,10.98
Jaipur,18-Jun-19,27.33,93.21,13.35,27.81,36.42,41.92,0.87,12.56
Jaipur,19-Jun-19,21.31,40.69,9.44,20.75,27.18,25.66,0.61,11.49
Jaipur,20-Jun-19,28.24,63.58,9.55,26.32,32.95,18.87,0.78,11.13
Jaipur,21-Jun-19,38.46,106.02,9.98,31.78,35.08,16.28,0.87,12.82
Jaipur,22-Jun-19,48.53,133.44,10.7,37.96,39.74,16.81,0.95,13.12
Jaipur,23-Jun-19,42.39,98.69,3.61,24.81,22.72,19.77,0.85,18.85
Jaipur,24-Jun-19,28.09,63.19,4.25,22.66,22.46,20.43,0.85,16.07
Jaipur,25-Jun-19,35.62,94.08,5.93,27.03,27.8,20.71,0.88,13.71
Jaipur,26-Jun-19,40.64,86.19,8.54,36.86,36.37,21.09,1,10.84
Jaipur,28-Jun-19,48.84,126.7,6.4,24.7,24.99,20.21,0.78,13.95
Jaipur,29-Jun-19,37.33,92.83,6.76,22.8,25.57,18.1,0.74,11.52
Jaipur,30-Jun-19,41.72,113.38,6.15,19.03,21.74,15.46,0.61,9.51
Jaipur,01-Jul-19,34.07,95.18,7.29,22.04,24.42,16.54,0.73,10.83
Jaipur,02-Jul-19,41.85,109.13,5.97,26,26.2,14.87,0.71,9.48
Jaipur,03-Jul-19,44.32,90.87,6.84,20.77,24.02,17.77,0.8,9.48
Jaipur,04-Jul-19,33.27,66.84,8.62,25.13,28.55,18.31,0.82,10.07
Jaipur,05-Jul-19,30.64,72.35,10.48,24.95,30.26,19.62,0.78,8.85
Jaipur,06-Jul-19,30.69,60.06,13.16,26.64,35.44,18.88,0.78,10.32
Jaipur,07-Jul-19,29.18,63.56,10.58,31.21,36.05,19.29,0.72,9.95
Jaipur,08-Jul-19,38.76,106.73,8.2,24.26,28.22,17.32,0.71,10.19
Jaipur,09-Jul-19,48.45,102.12,7.4,16.32,21.02,15.33,0.69,9.76
Jaipur,10-Jul-19,45.66,129.19,7.78,23.22,26.12,15.44,0.61,9.76
Jaipur,11-Jul-19,46.92,113.69,8.69,20.48,24.92,13.75,0.62,9.98
Jaipur,12-Jul-19,41.91,98.81,7.84,18.96,23.18,12.51,0.59,10.2
Jaipur,13-Jul-19,41.74,95.25,6.31,18.84,21.36,12.52,0.63,9.5
Jaipur,14-Jul-19,41.8,91.76,6.09,16.03,20.4,11.7,0.53,10.53
Jaipur,16-Jul-19,52.69,117.34,6.75,18.88,22.17,13.94,0.59,11.6
Jaipur,17-Jul-19,46.04,99.4,7.04,19.2,22.08,21.08,0.63,10.37
Jaipur,18-Jul-19,40.92,76.34,6.97,24.28,26.31,27.4,0.7,10.15
Jaipur,19-Jul-19,34.56,64.03,6.1,22.09,23.66,26.98,0.63,9
Jaipur,20-Jul-19,39.77,78.8,5.89,24.4,25.99,28.97,0.79,9.53
Jaipur,21-Jul-19,37.12,88.64,5.9,13.91,17.29,26.05,0.64,8.87
Jaipur,22-Jul-19,32.6,65.44,5.59,16.2,18.68,28.79,0.71,9.35
Jaipur,23-Jul-19,33.02,57.44,4.54,18.46,18.66,27.45,0.69,9.17
Jaipur,24-Jul-19,28.53,58.55,6.77,21.43,23.03,26.59,0.64,8.1
Jaipur,25-Jul-19,21.37,38.6,5.3,19.92,20.97,29.61,0.71,8.02
Jaipur,26-Jul-19,23.7,53.06,9.36,21.42,26,28.92,0.76,8.6
Jaipur,27-Jul-19,28.4,60.43,9.81,26.29,32.51,32.4,0.75,8.92
Jaipur,28-Jul-19,21.79,41.61,6.01,13.64,18.21,34.76,0.55,7.89
Jaipur,29-Jul-19,16.61,34.12,6.55,13.3,16.18,29.2,0.7,8.26
Jaipur,30-Jul-19,18.98,52.87,6.37,14.71,17.82,29.33,0.71,8.24
Jaipur,31-Jul-19,24.33,63.57,6.16,14.11,17.5,31.03,0.7,8.88
Jaipur,01-Aug-19,27.44,60.62,6.36,17.86,19.77,29.69,0.61,8.34
Jaipur,02-Aug-19,20.99,51.22,8.73,22.98,25.14,27.83,0.66,8.18
Jaipur,03-Aug-19,26.51,59.18,8.06,24.82,28.07,28.67,0.78,7.47
Jaipur,04-Aug-19,23.6,53.25,7.02,19.95,23.81,28.04,0.67,7.01
Jaipur,05-Aug-19,34.83,69.69,11.66,30.98,33.74,28.95,0.93,8.28
Jaipur,06-Aug-19,23.5,52.14,9.42,25.4,27.75,27.69,0.76,9.06
Jaipur,07-Aug-19,25.15,47.41,13.95,25.82,32.35,34.52,0.89,9.09
Jaipur,08-Aug-19,24.36,52.15,11.34,23.75,27.25,26.44,0.71,9.29
Jaipur,09-Aug-19,21.1,47.3,7.05,12.95,15.77,19.84,0.59,10.4
Jaipur,10-Aug-19,16.14,35.13,6.77,8.97,13.4,24.65,0.51,10.69
Jaipur,11-Aug-19,14.15,39.86,7.27,15.62,18.86,25.69,0.63,9.93
Jaipur,12-Aug-19,24.43,59.12,9.8,19.88,24.01,24.04,0.65,10.04
Jaipur,13-Aug-19,38.82,86.92,13.3,26.56,31.6,26.58,0.82,10.25
Jaipur,14-Aug-19,30.54,59.34,17.96,27.99,38.88,27.86,0.79,9.23
Jaipur,15-Aug-19,27.07,51.56,10.36,23.46,28.87,29.62,0.64,9.48
Jaipur,16-Aug-19,18.96,35.01,12.11,20.54,28.72,30.37,0.58,9.48
Jaipur,17-Aug-19,16.54,32.83,16.3,22.27,34.21,37.51,0.55,9.08
Jaipur,18-Aug-19,22.73,50.61,15.54,23.25,33.83,32.57,0.55,9.01
Jaipur,19-Aug-19,30.21,78.41,14.51,26.2,34.22,27.67,0.62,9.15
Jaipur,20-Aug-19,32.54,83.01,10.84,33.57,34.93,26.99,0.68,10.06
Jaipur,21-Aug-19,29.51,71.19,8.95,32.1,32.29,27.72,0.6,9.54
Jaipur,22-Aug-19,33.85,74.26,10.06,29.1,33.3,29.05,0.79,10.17
Jaipur,23-Aug-19,32.74,65.97,7.1,17.45,22.7,26.57,0.61,8.72
Jaipur,24-Aug-19,34.66,65.64,6.12,19.5,23.69,27.63,0.61,8.85
Jaipur,25-Aug-19,36.69,62.54,5.55,20.76,23.93,31.65,0.49,9.54
Jaipur,26-Aug-19,19.12,47.48,9.62,28.33,31.24,38.26,0.64,9.8
Jaipur,27-Aug-19,27.19,50.73,10.36,32.12,33.68,31.58,0.9,9.82
Jaipur,28-Aug-19,26.9,54.28,7.79,24.19,25.67,40.1,0.68,9.43
Jaipur,08-Sep-19,26.14,55.73,7.15,18,22.52,40.6,0.7,11.11
Jaipur,11-Sep-19,47.43,100.18,8.87,32.6,33.37,37.1,0.8,11.11
Jaipur,12-Sep-19,33.88,86.65,6.58,23.16,23.29,28.5,0.62,12.13
Jaipur,13-Sep-19,37.92,77.7,7.03,24.3,24.16,29.15,0.65,11.6
Jaipur,14-Sep-19,27.82,58.29,6.75,15.52,19.23,31.73,0.54,11.86
Jaipur,17-Sep-19,44.2,91.4,12.13,29.12,31.57,39.13,0.71,9.63
Jaipur,18-Sep-19,34.48,77.85,12.37,33.23,34.07,37.35,1.46,10.6
Jaipur,19-Sep-19,31.61,62.65,8.54,26.98,28.04,34.53,0.85,9.82
Jaipur,20-Sep-19,23.04,50.06,7.75,23.56,25.9,33.91,0.77,10.22
Jaipur,21-Sep-19,26.26,54.39,8.58,23.14,26.76,36.24,0.73,10.25
Jaipur,22-Sep-19,16.72,38.05,6.98,23.87,24.68,29.99,0.53,11.5
Jaipur,23-Sep-19,21.94,54.24,9.32,24.33,28.41,37.07,0.64,12.02
Jaipur,25-Sep-19,27.05,51.3,5.19,18.36,19.88,24.77,1.01,12.24
Jaipur,26-Sep-19,23.12,41.7,6.99,18.45,20.19,25.72,0.73,9.78
Jaipur,27-Sep-19,18.11,44.42,6.45,19.82,21.08,22.22,0.65,9.17
Jaipur,28-Sep-19,17.51,41.82,5.82,19.45,20.77,26.38,0.68,10.11
Jaipur,29-Sep-19,25.74,54.95,8.25,25.92,29.81,39.41,0.83,10.96
Jaipur,01-Oct-19,29.93,65.55,5.76,29.16,29.57,36.73,0.73,13.78
Jaipur,02-Oct-19,30.87,66.13,10.12,34.98,37.66,40.5,0.93,11.67
Jaipur,03-Oct-19,39.35,90.64,12.25,39.69,41.63,34.08,0.84,11.15
Jaipur,04-Oct-19,35.31,73.74,6.87,28.17,28.26,29.62,0.71,11.8
Jaipur,05-Oct-19,38.07,73.3,6.63,31.86,30.82,31.38,0.68,13.04
Jaipur,06-Oct-19,43.01,95.61,6.94,33.6,31.97,30.55,0.91,12
Jaipur,07-Oct-19,51.77,100.67,18.15,36.11,45.44,37.79,1.48,9.57
Jaipur,08-Oct-19,43.48,92.61,17.46,37.18,45.98,36.22,1.07,9.38
Jaipur,09-Oct-19,42.7,98.12,19.65,44.26,51.72,36.15,1.04,11.48
Jaipur,10-Oct-19,39.96,92.04,18.11,44.44,50.57,27.22,0.75,9.87
Jaipur,11-Oct-19,48.35,101.36,10.01,41.18,39.6,27.19,0.83,10.85
Jaipur,12-Oct-19,49.71,107.82,9.7,42.69,41.41,36.85,0.96,10.65
Jaipur,13-Oct-19,53.72,141.72,8.87,36.43,40.35,41.86,0.86,12.75
Jaipur,14-Oct-19,57.76,127.04,9.57,43.28,43.42,40.28,0.91,12.99
Jaipur,17-Oct-19,56,143.55,6.05,36.55,35.05,43,0.88,16.03
Jaipur,26-Oct-19,64.51,128.1,5.93,38.55,36.19,36.77,0.9,10.3
Jaipur,03-Nov-19,90.16,177.57,7.93,36.65,36.27,36.09,0.93,12.85
Jaipur,04-Nov-19,60.87,135.82,13.34,42.12,46.83,37.79,0.99,13.21
Jaipur,06-Nov-19,49.36,113.7,13.89,43.71,48.42,35.9,0.86,12.32
Jaipur,07-Nov-19,43.43,86.17,6.41,29.33,28.05,23.35,0.69,10.61
Jaipur,08-Nov-19,88.44,156.68,5.4,36.18,33.67,34.9,0.9,10.46
Jaipur,09-Nov-19,83.04,144.05,5.47,35.61,33.51,37.13,0.77,10.93
Jaipur,10-Nov-19,76.91,143.75,6.01,36.9,35.2,32.89,0.83,10.81
Jaipur,11-Nov-19,82.58,153.14,7.47,41.64,39.37,32.9,0.92,10.78
Jaipur,12-Nov-19,92.89,171.8,5.68,41.03,37.62,35.26,0.96,10.18
Jaipur,15-Nov-19,72.25,136.96,11.23,34.85,37.29,27.58,0.81,12.16
Jaipur,16-Nov-19,78.29,143.57,13.45,40.06,42.66,19.74,0.85,14
Jaipur,17-Nov-19,38.6,94.09,12.05,40.74,40.99,18.42,0.66,11.72
Jaipur,18-Nov-19,47.08,95.75,12.92,43.61,43.07,26.27,0.78,10.5
Jaipur,21-Nov-19,51.49,112.33,11.38,40.3,39.95,42.99,0.85,11.19
Jaipur,25-Nov-19,68.62,137.38,8.78,37.64,36.58,41.01,0.81,13.54
Jaipur,12-Dec-19,67.04,133.17,5.07,37.72,35.13,34.8,0.82,9.51
Jaipur,13-Dec-19,53.64,110.13,9.81,37.64,38.65,30.95,0.79,13.03
Jaipur,14-Dec-19,33.21,67.13,8.25,32.5,34.56,25.85,0.68,15.75
Jaipur,15-Dec-19,42.15,88.25,7.14,33.88,34.72,27.72,0.69,13.43
Jaipur,16-Dec-19,41.92,85.13,8.82,33.78,33.14,28.82,0.8,14.38
Jaipur,17-Dec-19,47.55,96.44,16.6,36.97,47.37,35.87,0.99,13.61
Jaipur,22-Dec-19,29.05,74.88,11.58,33.15,38.33,35.28,0.66,10.34
Jaipur,24-Dec-19,43.69,107.85,6.21,48.98,40.83,26.01,0.96,11.45
Jaipur,31-Dec-19,69.91,168.36,6.99,43.68,40.45,32.8,1.06,9.95
Jaipur,01-Jan-20,68.61,153.05,3.97,37.84,33.18,27.34,1.03,13.52
Jaipur,02-Jan-20,48.02,96.26,5.67,35.09,32.49,26.62,0.95,12.32
Jaipur,03-Jan-20,47.44,119.11,7.54,45.51,44.62,33.84,0.81,10.76
Jaipur,07-Jan-20,46.61,103.39,5.69,37.36,35.02,34.8,0.81,10.42
Jaipur,08-Jan-20,54.75,116.72,7.85,34.88,36.53,31.05,0.85,11.06
Jaipur,09-Jan-20,31.13,64.83,6.2,34.99,34.16,27.71,0.64,12.29
Jaipur,10-Jan-20,39.21,88.47,8.04,43.62,42.59,34.49,0.86,12.79
Jaipur,14-Jan-20,34.99,96.06,7.8,33.08,34.28,29.08,0.76,12.35
Jaipur,15-Jan-20,43.5,92.31,5.32,30.98,29.3,24.94,0.65,11.63
Jaipur,16-Jan-20,43.27,94.23,6.41,38.57,37.59,31.23,0.76,11.55
Jaipur,19-Jan-20,58.77,119.35,12.23,43.38,49.87,35.19,0.86,14.82
Jaipur,21-Jan-20,47.88,93.14,6.07,34.98,33.96,29.34,0.81,9.74
Jaipur,22-Jan-20,52.59,107.22,6.4,39.35,37.73,28.79,0.85,11.42
Jaipur,23-Jan-20,35.76,82.95,14.49,39.05,45.77,31.32,0.86,13.84
Jaipur,24-Jan-20,42.58,94.73,14.49,46.1,49.44,30.49,0.85,14.24
Jaipur,27-Jan-20,31.85,89.61,5.45,38.01,36.02,31.09,1.24,13.01
Jaipur,28-Jan-20,41.35,102.11,5.91,37.77,35.84,27.44,0.84,10.17
Jaipur,29-Jan-20,28.2,58.37,7.1,35.56,38.02,25.95,0.72,7.4
Jaipur,30-Jan-20,34.78,76.94,9.58,42.73,43.67,29.43,0.85,8.78
Jaipur,31-Jan-20,39.16,84.15,7.8,44.11,45.15,32.35,1.01,11.34
Jaipur,01-Feb-20,48.24,107.15,13.5,43.05,48.57,31.61,0.97,9.87
Jaipur,02-Feb-20,51.08,114.62,9.46,40.38,41.75,29.45,1.17,10.9
Jaipur,03-Feb-20,47.03,105.2,6.81,40.61,39.87,30.15,1.08,11.57
Jaipur,04-Feb-20,50.51,106.78,5.59,35.28,34.34,27.64,0.83,12.97
Jaipur,05-Feb-20,50.79,110.26,7.46,40.79,42.45,29.5,1,13.92
Jaipur,06-Feb-20,55.6,121.15,6.67,47.01,43.42,34.79,1.03,12.64
Jaipur,07-Feb-20,50.77,109.67,5.39,39.64,36.62,30.67,0.82,13.1
Jaipur,08-Feb-20,46.02,93.48,5.21,43.33,40.92,32.83,1.08,14.4
Jaipur,14-Feb-20,59.62,130.02,9.45,46.03,44.09,32.63,0.87,15.04
Jaipur,20-Feb-20,46.11,105,5.57,37.07,34.97,23.28,0.92,17.16
Jaipur,21-Feb-20,66.72,161.44,5.33,33.95,34.82,25.68,0.96,15.43
Jaipur,22-Feb-20,49.79,91.06,5.44,35.4,33.16,25.4,0.86,12.67
Jaipur,23-Feb-20,51.39,104.68,4.25,33.67,30.65,24.34,0.83,12.87
Jaipur,24-Feb-20,50.4,98.54,8.2,42.37,42.84,31.16,0.88,16.53
Jaipur,26-Feb-20,48.24,107.89,8.24,43.69,40.15,25.95,1.01,14.49
Jaipur,27-Feb-20,50.09,115.08,13.24,44.11,47.99,25.62,0.97,13.1
Jaipur,28-Feb-20,53.32,121.08,6.78,37.13,35.85,22.04,0.88,13.42
Jaipur,29-Feb-20,48.52,114.53,9.51,38.31,41.52,22.34,1.04,12.92
Jaipur,01-Mar-20,29.03,86.33,4.88,27.16,25.74,22.55,0.66,11.69
Jaipur,02-Mar-20,35.93,86.35,6.92,36.84,38.45,32.67,0.9,14.27
Jaipur,03-Mar-20,49.42,116.32,6.06,39.03,37.78,41.76,0.91,13.27
Jaipur,04-Mar-20,44.52,100.89,5.62,33.16,34.56,31.07,0.92,13.27
Jaipur,05-Mar-20,29.46,64.82,6.66,26.74,27.95,32.29,0.86,13.6
Jaipur,06-Mar-20,28.6,62.79,7.72,34.55,35.31,38.47,0.79,12.91
Jaipur,08-Mar-20,27.29,68.45,8.68,37.4,37.66,42.4,0.85,12.39
Jaipur,09-Mar-20,30.17,78.51,10.32,38.51,38.91,42.83,0.81,12.01
Jaipur,10-Mar-20,30.88,79.9,3.58,21.76,20.22,25.15,0.63,12.34
Jaipur,11-Mar-20,30.18,72.28,4.71,25.34,25.5,27.4,0.86,11.74
Jaipur,12-Mar-20,43.86,122.98,7.65,40.09,40.12,38.84,0.86,11.69
Jaipur,14-Mar-20,60,181.04,5.82,32.01,30.43,36.05,1.04,14.93
Jaipur,15-Mar-20,44.49,101.22,4.56,33.42,30.67,35.97,1.83,13.71
Jaipur,16-Mar-20,45.38,92.2,4.42,34.31,31.21,36.64,0.82,17.26
Jaipur,20-Mar-20,47.44,100.6,4.35,28.08,25.96,29.6,0.52,16.32
Jaipur,21-Mar-20,31.9,64.36,4.06,30.67,28.98,30.64,0.65,15.34
Jaipur,22-Mar-20,32.69,67.6,2.81,17.33,15.99,22.51,0.53,11.8
Jaipur,23-Mar-20,36.05,73.5,3.11,19.51,19.12,23.11,0.63,13.09
Jaipur,24-Mar-20,34.35,72.85,3.77,21.98,21.71,26.06,0.59,11.67
Jaipur,25-Mar-20,26,57.46,3.25,15.39,15.89,21.49,0.5,9.47
Jaipur,26-Mar-20,14.28,31.24,3.11,11.37,12.15,21.49,0.41,8.44
Jaipur,27-Mar-20,9.12,19.14,3.22,11.22,12.8,23.28,0.47,10.15
Jaipur,28-Mar-20,10.59,27.54,3.22,13.15,13.76,24.09,0.51,10.98
Jaipur,29-Mar-20,12.92,35.04,2.89,12.12,12.51,17.71,0.39,11.87
Jaipur,30-Mar-20,13.71,39.81,2.68,11.93,12.11,16.02,0.47,12.47
Jaipur,31-Mar-20,21.58,46.95,3.27,18.7,18.65,24.67,0.67,13.55
Jaipur,01-Apr-20,27.53,67.35,2.77,10.56,11.03,16.13,0.51,12.78
Jaipur,02-Apr-20,21.65,44.31,2.64,10.65,10.98,15.93,0.58,14.8
Jaipur,03-Apr-20,18.43,37.37,2.65,10.58,10.77,15.35,0.56,18.55
Jaipur,04-Apr-20,19.85,48.46,3.36,16.92,16.84,22.44,0.74,14.75
Jaipur,05-Apr-20,24.93,62.17,2.92,12.82,12.73,18.27,0.57,15.63
Jaipur,06-Apr-20,31.2,81.56,3.07,12.75,13.24,18.84,0.54,14.14
Jaipur,07-Apr-20,26.38,78.6,3.32,11.6,13.04,18.45,0.59,10.95
Jaipur,08-Apr-20,20.07,54.61,3.14,11.44,12.48,17.55,0.49,11.39
Jaipur,09-Apr-20,22.06,56.49,2.97,11.82,12.59,17.25,0.54,12.54
Jaipur,10-Apr-20,24.47,63.6,3.25,13.66,14.13,19.72,0.5,13.53
Jaipur,11-Apr-20,30.99,88.94,3.15,12.9,13.6,18.61,0.51,12.63
Jaipur,12-Apr-20,28.61,80.61,3.06,11.97,12.76,17.73,0.62,12.14
Jaipur,13-Apr-20,33.95,96.61,5.69,22.47,23.26,30.66,0.58,13.38
Jaipur,14-Apr-20,42.11,116.07,3.7,17.77,18.21,24.03,0.66,12.46
Jaipur,15-Apr-20,32.07,92.25,4.27,18.99,19.22,25.6,0.6,12.39
Jaipur,16-Apr-20,26.89,94.49,2.97,12.04,12.67,17.82,0.51,13.91
Jaipur,17-Apr-20,47.5,147.95,3.22,11.34,12.55,17.38,0.62,11.67
Jaipur,18-Apr-20,49.37,143.5,3.38,14.52,15.04,20.42,0.52,13.33
Jaipur,19-Apr-20,33.63,72.79,3.4,11.22,12.42,17.23,0.52,13.25
Jaipur,20-Apr-20,26.15,51.02,3.4,12.31,13.26,18.62,0.6,11.72
